,CustomerID,ProdTaken,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome_median,DurationOfPitch_mean,Age_mean
2270,202270,1,Company Invited,1,Small Business,Male,2,4.0,Basic,4.0,Married,2.0,0,4,1,0.0,Executive,17596.0,6.0,28.0
2271,202271,1,Company Invited,3,Salaried,Male,2,3.0,Deluxe,3.0,Single,4.0,1,1,1,1.0,Manager,19728.0,15.935839274141284,50.0
2272,202272,0,Company Invited,3,Salaried,Female,1,3.0,Deluxe,4.0,Married,1.0,0,4,0,0.0,Manager,22347.0,15.935839274141284,33.0
2273,202273,0,Company Invited,1,Salaried,Male,2,4.0,Basic,3.0,Married,4.0,0,1,0,0.0,Executive,17979.0,9.0,34.0
2274,202274,0,Company Invited,1,Small Business,Male,2,1.0,Super Deluxe,3.0,Single,3.0,0,1,0,0.0,AVP,31885.0,6.0,48.0
2275,202275,0,Company Invited,3,Salaried,Female,3,4.0,Deluxe,3.0,Married,2.0,0,3,1,2.0,Manager,20593.0,15.0,45.0
2276,202276,0,Self Enquiry,1,Salaried,Male,2,3.0,Standard,4.0,Unmarried,1.0,0,3,1,1.0,Senior Manager,25445.0,5.0,52.0
2277,202277,0,Self Enquiry,3,Small Business,Male,3,4.0,Standard,3.0,Married,1.0,1,3,1,1.0,Senior Manager,23740.0,16.0,38.0
2278,202278,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Married,5.0,0,5,1,0.0,Executive,17514.0,34.0,29.0
2279,202279,0,Self Enquiry,1,Small Business,Female,3,3.0,Standard,4.0,Married,1.0,0,4,0,0.0,Senior Manager,22655.0,9.0,28.0
2280,202280,0,Self Enquiry,3,Small Business,Male,2,3.0,Super Deluxe,3.0,Married,4.0,0,1,1,0.0,AVP,32465.0,9.0,46.0
2281,202281,0,Self Enquiry,3,Small Business,Male,2,3.0,Standard,4.0,Unmarried,1.0,0,4,1,1.0,Senior Manager,22351.0,8.0,38.0
2282,202282,0,Company Invited,1,Salaried,Female,2,3.0,Standard,5.0,Married,1.0,0,4,1,0.0,Senior Manager,25820.0,33.0,43.0
2283,202283,1,Company Invited,1,Salaried,Male,2,3.0,Super Deluxe,3.0,Married,1.0,0,3,1,0.0,AVP,27169.0,8.0,39.0
2284,202284,0,Self Enquiry,1,Small Business,Male,2,4.0,King,3.0,Single,2.0,0,3,1,1.0,VP,34626.0,20.0,40.0
2285,202285,0,Self Enquiry,1,Large Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,1,1.0,Executive,17070.0,6.0,21.0
2286,202286,0,Company Invited,1,Salaried,Male,3,3.0,Deluxe,4.0,Unmarried,1.0,0,1,1,0.0,Manager,21782.0,15.0,39.0
2287,202287,0,Company Invited,1,Salaried,Male,3,3.0,Deluxe,3.0,Unmarried,3.0,0,3,0,1.0,Manager,22779.0,24.0,36.0
2288,202288,0,Company Invited,3,Salaried,Male,3,1.0,Basic,3.0,Married,1.0,0,5,1,0.0,Executive,17791.0,26.0,31.0
2289,202289,0,Self Enquiry,1,Salaried,Male,3,4.0,Basic,4.0,Married,1.0,0,1,0,2.0,Executive,18201.0,8.0,28.0
2290,202290,0,Company Invited,3,Small Business,Male,2,0.0,Deluxe,3.0,Married,2.0,0,5,1,1.0,Manager,19968.0,17.0,35.0
2291,202291,0,Self Enquiry,3,Large Business,Male,2,4.0,Super Deluxe,4.0,Married,7.0,0,4,1,1.0,AVP,28120.0,14.0,49.0
2292,202292,0,Company Invited,1,Salaried,Male,3,3.0,Deluxe,3.0,Single,3.0,0,4,1,1.0,Manager,22347.0,8.0,37.43459657701712
2293,202293,0,Company Invited,1,Salaried,Female,3,3.0,Basic,4.0,Married,1.0,0,5,0,0.0,Executive,18291.0,16.0,29.0
2294,202294,0,Self Enquiry,1,Small Business,Male,2,5.0,Deluxe,3.0,Single,5.0,0,3,1,1.0,Manager,22347.0,15.935839274141284,42.0
2295,202295,0,Self Enquiry,1,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,1,3,1,1.0,Manager,20056.0,14.0,29.0
2296,202296,0,Self Enquiry,2,Salaried,Male,2,1.0,Basic,3.0,Married,2.0,0,4,1,0.0,Executive,17844.0,6.0,38.0
2297,202297,0,Company Invited,1,Salaried,Male,2,4.0,Basic,3.0,Married,2.0,1,4,1,1.0,Executive,17703.0,12.0,28.0
2298,202298,1,Company Invited,1,Small Business,Male,3,3.0,Basic,3.0,Single,2.0,0,5,1,0.0,Executive,16904.0,14.0,18.0
2299,202299,1,Self Enquiry,3,Small Business,Female,3,3.0,Deluxe,5.0,Unmarried,1.0,1,3,0,0.0,Manager,23224.0,15.0,33.0
2300,202300,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,3.0,Married,4.0,1,3,1,0.0,Executive,19766.0,15.194834362717575,41.0
2301,202301,1,Company Invited,1,Small Business,Male,3,3.0,Basic,3.0,Married,2.0,0,4,1,0.0,Executive,17610.0,21.0,31.0
2302,202302,0,Self Enquiry,1,Small Business,Female,2,4.0,Deluxe,3.0,Married,1.0,0,3,1,0.0,Manager,20731.0,31.0,37.0
2303,202303,0,Self Enquiry,1,Salaried,Male,2,4.0,Basic,3.0,Married,2.0,0,1,1,1.0,Executive,17539.0,12.0,27.0
2304,202304,0,Self Enquiry,3,Salaried,Female,3,3.0,Deluxe,3.0,Married,2.0,0,1,0,0.0,Manager,20714.0,15.0,34.0
2305,202305,0,Self Enquiry,2,Large Business,Male,3,3.0,Basic,3.0,Single,2.0,0,5,0,1.0,Executive,22347.0,15.194834362717575,35.0
2306,202306,1,Self Enquiry,3,Salaried,Female,2,4.0,Standard,5.0,Married,2.0,0,3,1,1.0,Senior Manager,22336.0,29.0,29.0
2307,202307,0,Company Invited,1,Small Business,Fe Male,2,3.0,Standard,3.0,Unmarried,1.0,0,4,1,1.0,Senior Manager,28499.0,15.0,40.0
2308,202308,1,Company Invited,3,Salaried,Male,2,3.0,Super Deluxe,5.0,Single,1.0,1,5,1,1.0,AVP,28758.0,18.0,42.0
2309,202309,0,Self Enquiry,3,Small Business,Male,2,3.0,Deluxe,5.0,Single,1.0,0,5,1,0.0,Manager,20155.0,10.0,42.0
2310,202310,0,Self Enquiry,1,Small Business,Male,2,4.0,Basic,3.0,Married,7.0,0,1,1,1.0,Executive,17258.0,6.0,35.0
2311,202311,0,Self Enquiry,1,Small Business,Male,2,3.0,Basic,4.0,Single,1.0,0,5,0,1.0,Executive,18597.0,30.0,33.08590047393365
2312,202312,1,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,1,4,1,1.0,Executive,17515.0,18.0,28.0
2314,202314,0,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,3.0,Married,2.0,0,1,0,1.0,Manager,21578.0,16.0,30.0
2315,202315,0,Company Invited,1,Small Business,Female,3,4.0,Deluxe,3.0,Married,4.0,1,1,0,1.0,Manager,22347.0,15.935839274141284,40.0
2316,202316,0,Self Enquiry,1,Salaried,Male,2,4.0,Standard,4.0,Married,3.0,0,4,1,0.0,Senior Manager,25274.0,8.0,35.0
2317,202317,0,Company Invited,1,Small Business,Male,3,4.0,Deluxe,5.0,Single,1.0,0,1,0,0.0,Manager,20343.0,7.0,34.0
2318,202318,0,Company Invited,1,Salaried,Male,2,4.0,Basic,3.0,Married,2.0,0,1,1,1.0,Executive,17376.0,10.0,35.0
2319,202319,1,Self Enquiry,3,Small Business,Female,2,5.0,Deluxe,3.0,Single,1.0,0,1,0,0.0,Manager,20346.0,15.0,43.0
2320,202320,0,Company Invited,3,Salaried,Female,3,3.0,Basic,5.0,Married,2.0,0,3,1,0.0,Executive,17827.0,8.0,32.0
2321,202321,0,Self Enquiry,1,Large Business,Female,3,3.0,King,5.0,Married,5.0,0,4,1,0.0,VP,34943.0,10.0,56.0
2322,202322,0,Self Enquiry,1,Small Business,Female,2,3.0,Basic,3.0,Married,2.0,0,3,0,1.0,Executive,18131.0,12.0,29.0
2323,202323,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,5.0,Single,2.0,0,3,0,1.0,Executive,17552.0,15.0,19.0
2324,202324,0,Self Enquiry,1,Small Business,Female,2,3.0,Basic,3.0,Married,5.0,1,3,0,1.0,Executive,22347.0,15.194834362717575,45.0
2325,202325,0,Self Enquiry,1,Salaried,Female,2,4.0,Deluxe,3.0,Married,2.0,0,1,0,0.0,Manager,21474.0,7.0,37.0
2326,202326,0,Self Enquiry,1,Salaried,Male,2,4.0,Basic,3.0,Single,2.0,0,3,0,0.0,Executive,18033.0,5.0,20.0
2327,202327,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,3.0,Single,2.0,1,3,1,0.0,Executive,17936.0,16.0,44.0
2328,202328,0,Self Enquiry,1,Small Business,Female,2,3.0,King,3.0,Married,4.0,0,1,1,1.0,VP,33606.0,13.0,53.0
2329,202329,0,Self Enquiry,1,Salaried,Female,3,5.0,Basic,3.0,Married,1.0,1,5,1,1.0,Executive,17168.0,21.0,29.0
2330,202330,1,Company Invited,1,Salaried,Male,2,4.0,Basic,3.0,Married,1.0,1,3,0,1.0,Executive,17853.0,9.0,22.0
2331,202331,0,Self Enquiry,3,Small Business,Female,3,3.0,Super Deluxe,5.0,Married,1.0,0,1,1,1.0,AVP,32048.0,8.0,46.0
2332,202332,0,Company Invited,1,Salaried,Male,3,5.0,Basic,3.0,Single,3.0,0,4,1,1.0,Executive,17290.0,23.0,44.0
2333,202333,0,Self Enquiry,2,Salaried,Male,3,3.0,Basic,3.0,Married,2.0,0,1,1,2.0,Executive,18600.0,8.0,33.08590047393365
2334,202334,1,Company Invited,1,Salaried,Male,3,4.0,Basic,5.0,Married,7.0,0,3,0,1.0,Executive,17107.0,11.0,41.0
2335,202335,0,Self Enquiry,3,Salaried,Male,3,3.0,Deluxe,5.0,Married,1.0,0,1,1,0.0,Manager,22347.0,35.0,37.43459657701712
2336,202336,0,Company Invited,3,Small Business,Male,3,3.0,Deluxe,4.0,Married,6.0,0,4,1,1.0,Manager,22347.0,15.935839274141284,40.0
2337,202337,0,Company Invited,1,Small Business,Female,1,3.0,Super Deluxe,5.0,Married,3.0,0,3,0,0.0,AVP,32856.0,8.0,50.0
2338,202338,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,5.0,Married,2.0,0,3,1,1.0,Executive,18196.0,25.0,28.0
2339,202339,0,Self Enquiry,1,Salaried,Male,2,3.0,King,4.0,Married,6.0,0,3,1,1.0,VP,34081.0,21.0,46.0
2340,202340,0,Self Enquiry,3,Salaried,Male,3,3.0,Deluxe,5.0,Married,4.0,1,3,0,2.0,Manager,23966.0,23.0,35.0
2341,202341,1,Self Enquiry,1,Salaried,Female,3,3.0,Basic,4.0,Married,2.0,0,1,1,2.0,Executive,17210.0,23.0,24.0
2342,202342,0,Company Invited,3,Small Business,Female,2,3.0,Deluxe,3.0,Married,2.0,0,3,0,1.0,Manager,19539.0,15.935839274141284,33.0
2343,202343,0,Self Enquiry,1,Salaried,Male,2,5.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,17741.0,12.0,36.0
2344,202344,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Married,2.0,0,5,1,1.0,Manager,18491.0,13.0,37.43459657701712
2345,202345,0,Self Enquiry,1,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,0,5,1,1.0,Manager,19541.0,15.935839274141284,44.0
2346,202346,0,Self Enquiry,3,Small Business,Male,2,1.0,Basic,3.0,Single,2.0,0,3,1,1.0,Executive,17678.0,27.0,20.0
2347,202347,0,Self Enquiry,1,Large Business,Male,2,3.0,Deluxe,3.0,Married,3.0,0,1,0,0.0,Manager,22379.0,8.0,46.0
2348,202348,0,Company Invited,2,Small Business,Male,3,1.0,Deluxe,5.0,Married,1.0,0,1,1,1.0,Manager,21272.0,8.0,42.0
2349,202349,0,Self Enquiry,3,Small Business,Male,2,1.0,Deluxe,3.0,Married,1.0,1,5,0,0.0,Manager,20220.0,13.0,60.0
2350,202350,0,Company Invited,1,Salaried,Female,3,4.0,Basic,4.0,Married,2.0,0,5,1,0.0,Executive,17743.0,19.0,32.0
2351,202351,0,Company Invited,1,Salaried,Female,2,0.0,Deluxe,3.0,Single,5.0,1,5,1,0.0,Manager,19998.0,8.0,32.0
2352,202352,0,Self Enquiry,1,Large Business,Female,3,5.0,Standard,5.0,Married,3.0,1,1,1,0.0,Senior Manager,25252.0,7.0,36.0
2353,202353,0,Self Enquiry,1,Small Business,Male,2,3.0,Basic,3.0,Married,1.0,0,1,0,1.0,Executive,17781.0,15.0,33.0
2354,202354,0,Self Enquiry,3,Large Business,Female,2,4.0,Deluxe,4.0,Married,1.0,0,5,1,1.0,Manager,21852.0,16.0,40.0
2355,202355,0,Self Enquiry,3,Salaried,Male,2,0.0,Deluxe,3.0,Single,1.0,0,1,1,0.0,Manager,19950.0,16.0,25.0
2356,202356,0,Self Enquiry,1,Small Business,Male,3,3.0,Basic,4.0,Married,1.0,1,4,1,2.0,Executive,18579.0,7.0,33.08590047393365
2357,202357,0,Company Invited,1,Small Business,Female,2,3.0,Standard,5.0,Married,4.0,1,3,0,0.0,Senior Manager,28191.0,32.0,42.0
2358,202358,0,Company Invited,3,Small Business,Female,3,4.0,Standard,3.0,Married,5.0,1,5,1,2.0,Senior Manager,25377.0,14.0,35.0
2359,202359,0,Self Enquiry,1,Salaried,Male,2,3.0,Basic,5.0,Married,2.0,1,4,1,0.0,Executive,17235.0,20.0,27.0
2360,202360,0,Company Invited,1,Salaried,Female,2,3.0,Standard,3.0,Married,1.0,0,5,0,1.0,Senior Manager,25502.0,7.0,54.0
2361,202361,0,Self Enquiry,1,Salaried,Female,3,1.0,Basic,3.0,Married,2.0,0,4,1,2.0,Executive,17011.0,8.0,44.0
2362,202362,1,Company Invited,1,Small Business,Female,3,4.0,Basic,4.0,Single,2.0,1,5,0,2.0,Executive,16859.0,16.0,19.0
2363,202363,0,Self Enquiry,1,Salaried,Female,3,3.0,Basic,3.0,Married,2.0,0,1,1,2.0,Executive,22347.0,7.0,33.08590047393365
2364,202364,0,Self Enquiry,1,Salaried,Male,2,3.0,Super Deluxe,3.0,Married,4.0,0,5,0,0.0,AVP,32779.0,9.0,54.0
2365,202365,0,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,5.0,Married,2.0,1,1,1,1.0,Manager,21833.0,17.0,31.0
2366,202366,0,Self Enquiry,1,Small Business,Female,3,4.0,Deluxe,5.0,Unmarried,2.0,0,5,1,0.0,Manager,21812.0,30.0,31.0
2367,202367,0,Self Enquiry,3,Salaried,Female,2,4.0,Deluxe,3.0,Single,6.0,0,3,0,0.0,Manager,20171.0,9.0,59.0
2368,202368,0,Self Enquiry,1,Salaried,Male,3,5.0,King,3.0,Married,4.0,0,5,1,0.0,VP,34740.0,9.0,43.0
2369,202369,0,Self Enquiry,1,Small Business,Male,2,4.0,King,3.0,Married,3.0,0,3,0,1.0,VP,33711.0,10.0,49.0
2370,202370,0,Company Invited,1,Large Business,Male,2,3.0,Basic,4.0,Married,2.0,0,3,0,1.0,Executive,18692.0,9.0,33.08590047393365
2371,202371,1,Company Invited,3,Salaried,Male,3,5.0,Basic,3.0,Single,2.0,1,1,1,2.0,Executive,17559.0,30.0,48.0
2372,202372,1,Self Enquiry,3,Small Business,Female,3,5.0,King,4.0,Single,3.0,1,5,1,1.0,VP,17517.0,8.0,27.0
2373,202373,1,Company Invited,1,Salaried,Female,2,4.0,Basic,3.0,Unmarried,2.0,0,4,1,0.0,Executive,21623.0,16.0,29.0
2374,202374,1,Self Enquiry,1,Small Business,Female,3,3.0,Standard,3.0,Married,2.0,0,3,0,0.0,Senior Manager,33265.0,21.0,48.0
2375,202375,1,Self Enquiry,1,Large Business,Female,2,3.0,Basic,3.0,Married,4.0,1,4,1,0.0,Executive,31124.0,13.0,29.0
2376,202376,1,Self Enquiry,1,Salaried,Male,3,3.0,Deluxe,3.0,Married,2.0,0,3,0,0.0,Manager,17585.0,13.0,34.0
2377,202377,1,Self Enquiry,1,Small Business,Male,3,3.0,Basic,5.0,Single,1.0,0,3,0,2.0,Executive,33213.0,29.0,44.0
2378,202378,1,Self Enquiry,3,Small Business,Male,2,4.0,Standard,4.0,Unmarried,3.0,1,5,1,0.0,Senior Manager,23380.0,31.0,33.0
2379,202379,1,Self Enquiry,3,Salaried,Male,3,3.0,Standard,4.0,Single,1.0,1,4,1,0.0,Senior Manager,17994.0,11.0,19.0
2380,202380,1,Company Invited,3,Salaried,Female,2,3.0,Basic,4.0,Single,2.0,1,5,1,1.0,Executive,16223.0,7.0,23.0
2381,202381,1,Self Enquiry,1,Salaried,Male,2,3.0,Basic,5.0,Married,5.0,0,5,1,0.0,Executive,16118.0,9.0,25.0
2382,202382,1,Self Enquiry,1,Small Business,Female,2,4.0,Standard,5.0,Married,1.0,1,4,1,1.0,Senior Manager,17875.0,13.0,26.0
2383,202383,1,Self Enquiry,3,Small Business,Male,2,1.0,Super Deluxe,3.0,Single,7.0,1,3,1,0.0,AVP,33824.0,19.0,45.0
2384,202384,1,Company Invited,3,Salaried,Fe Male,2,4.0,Basic,3.0,Single,1.0,0,5,0,0.0,Executive,28577.0,8.0,55.0
2385,202385,1,Company Invited,3,Small Business,Female,3,3.0,Deluxe,3.0,Married,1.0,1,5,0,1.0,Manager,17625.0,24.0,21.0
2386,202386,1,Self Enquiry,1,Small Business,Male,3,3.0,Deluxe,3.0,Married,2.0,1,5,1,2.0,Manager,33789.0,28.0,46.0
2387,202387,1,Self Enquiry,1,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,1,5,1,0.0,Executive,19538.0,15.194834362717575,34.0
2388,202388,1,Company Invited,1,Salaried,Male,3,4.0,Deluxe,5.0,Single,4.0,0,3,0,0.0,Manager,34847.0,34.0,51.0
2389,202389,1,Company Invited,1,Salaried,Fe Male,2,3.0,Standard,3.0,Unmarried,1.0,1,5,1,0.0,Senior Manager,25512.0,20.0,59.0
2390,202390,1,Company Invited,3,Salaried,Female,2,5.0,Basic,3.0,Single,2.0,0,3,0,1.0,Executive,22347.0,15.194834362717575,34.0
2391,202391,1,Self Enquiry,1,Salaried,Female,2,4.0,Basic,4.0,Single,2.0,0,4,0,1.0,Executive,17154.0,14.0,28.0
2392,202392,1,Self Enquiry,3,Salaried,Male,3,4.0,Basic,5.0,Married,4.0,0,1,1,2.0,Executive,34190.0,15.0,44.0
2393,202393,1,Self Enquiry,3,Small Business,Male,2,3.0,Standard,3.0,Married,5.0,0,3,1,1.0,Senior Manager,19490.0,15.986504723346828,34.0
2394,202394,1,Company Invited,1,Salaried,Female,2,4.0,Basic,5.0,Single,3.0,1,3,0,0.0,Executive,18506.0,8.0,33.08590047393365
2395,202395,1,Company Invited,1,Salaried,Female,3,1.0,Standard,4.0,Single,2.0,0,3,1,0.0,Senior Manager,17372.0,7.0,42.0
2396,202396,1,Company Invited,1,Salaried,Male,3,3.0,Basic,3.0,Married,7.0,1,3,0,0.0,Executive,25231.0,8.0,43.0
2397,202397,1,Self Enquiry,2,Large Business,Female,2,3.0,Basic,3.0,Married,2.0,0,1,1,0.0,Executive,20410.0,15.0,36.0
2398,202398,1,Company Invited,3,Large Business,Male,3,3.0,Basic,3.0,Married,4.0,0,3,1,1.0,Executive,22978.0,7.0,44.0
2399,202399,1,Company Invited,3,Large Business,Female,2,3.0,Deluxe,4.0,Single,6.0,0,3,1,0.0,Manager,22347.0,19.0,37.43459657701712
2400,202400,1,Self Enquiry,3,Small Business,Female,2,4.0,Deluxe,4.0,Single,1.0,1,5,1,1.0,Manager,17838.0,30.0,51.0
2401,202401,1,Company Invited,1,Small Business,Male,2,3.0,Basic,5.0,Single,3.0,1,3,0,1.0,Executive,19695.0,15.194834362717575,30.0
2402,202402,1,Company Invited,1,Small Business,Male,2,4.0,Basic,5.0,Single,1.0,0,4,1,1.0,Executive,18339.0,8.0,29.0
2403,202403,1,Self Enquiry,1,Large Business,Male,3,4.0,Basic,5.0,Single,7.0,0,3,1,1.0,Executive,17080.0,7.0,28.0
2404,202404,1,Self Enquiry,1,Salaried,Male,2,3.0,Basic,5.0,Single,4.0,0,1,1,0.0,Executive,17096.0,15.0,25.0
2405,202405,1,Company Invited,1,Salaried,Female,2,3.0,Basic,3.0,Single,2.0,0,4,1,0.0,Executive,21209.0,9.0,32.0
2406,202406,1,Self Enquiry,3,Salaried,Male,3,4.0,Deluxe,5.0,Married,2.0,0,4,1,2.0,Manager,33061.0,7.0,45.0
2407,202407,1,Self Enquiry,1,Salaried,Female,3,3.0,Basic,5.0,Married,2.0,1,1,1,0.0,Executive,32123.0,8.0,39.0
2408,202408,1,Self Enquiry,1,Large Business,Female,3,4.0,Standard,3.0,Married,1.0,0,5,0,0.0,Senior Manager,17372.0,8.0,58.0
2409,202409,1,Self Enquiry,1,Small Business,Male,2,3.0,Deluxe,4.0,Married,5.0,0,4,1,1.0,Manager,19883.0,15.935839274141284,32.0
2410,202410,1,Self Enquiry,1,Small Business,Male,2,3.0,Basic,4.0,Married,2.0,1,1,0,0.0,Executive,22347.0,30.0,33.08590047393365
2411,202411,1,Company Invited,3,Small Business,Female,3,3.0,Basic,3.0,Single,2.0,1,5,1,1.0,Executive,19627.0,15.194834362717575,30.0
2412,202412,1,Self Enquiry,3,Small Business,Male,2,4.0,Standard,5.0,Married,1.0,0,5,0,0.0,Senior Manager,22094.0,16.0,36.0
2413,202413,1,Self Enquiry,3,Small Business,Male,2,5.0,Deluxe,3.0,Married,7.0,1,1,0,1.0,Manager,18423.0,21.0,37.43459657701712
2414,202414,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,5.0,Unmarried,4.0,1,3,0,2.0,Executive,21674.0,13.0,28.0
2415,202415,1,Company Invited,3,Salaried,Male,2,3.0,Deluxe,3.0,Single,4.0,1,3,1,1.0,Manager,31880.0,18.0,50.0
2416,202416,1,Self Enquiry,1,Small Business,Male,3,4.0,Basic,3.0,Unmarried,2.0,1,4,1,2.0,Executive,24094.0,14.0,40.0
2417,202417,1,Company Invited,3,Small Business,Female,3,3.0,Basic,3.0,Married,3.0,1,4,1,2.0,Executive,23446.0,13.0,52.0
2418,202418,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,4.0,Unmarried,2.0,0,3,0,0.0,Executive,26916.0,8.0,30.0
2419,202419,1,Self Enquiry,3,Salaried,Male,3,3.0,Basic,3.0,Married,2.0,1,1,1,2.0,Executive,19534.0,15.194834362717575,39.0
2420,202420,1,Self Enquiry,2,Salaried,Male,2,5.0,Basic,3.0,Married,2.0,0,1,0,1.0,Executive,24852.0,28.0,31.0
2421,202421,1,Company Invited,3,Salaried,Male,2,5.0,Super Deluxe,3.0,Married,1.0,0,5,1,1.0,AVP,21151.0,15.0,41.0
2422,202422,1,Self Enquiry,3,Small Business,Male,3,4.0,Deluxe,5.0,Married,6.0,1,1,1,0.0,Manager,17302.0,19.0,31.0
2423,202423,1,Self Enquiry,3,Salaried,Male,2,5.0,Deluxe,4.0,Single,7.0,0,3,0,1.0,Manager,17362.0,7.0,44.0
2424,202424,1,Company Invited,2,Salaried,Female,3,4.0,Basic,3.0,Married,7.0,0,5,1,1.0,Executive,32861.0,14.0,42.0
2425,202425,1,Self Enquiry,3,Small Business,Female,2,5.0,Basic,4.0,Single,2.0,0,1,1,1.0,Executive,34187.0,15.0,55.0
2426,202426,1,Self Enquiry,3,Salaried,Female,3,3.0,Standard,5.0,Single,3.0,1,5,1,0.0,Senior Manager,34717.0,22.0,56.0
2427,202427,1,Self Enquiry,3,Small Business,Male,3,3.0,Standard,3.0,Married,3.0,0,5,0,1.0,Senior Manager,18544.0,22.0,40.581646423751685
2428,202428,1,Company Invited,1,Large Business,Male,2,4.0,Basic,3.0,Married,1.0,1,5,1,1.0,Executive,23500.0,23.0,34.0
2429,202429,1,Self Enquiry,3,Small Business,Male,2,3.0,Basic,4.0,Single,2.0,0,5,0,0.0,Executive,19661.0,15.194834362717575,40.0
2430,202430,1,Self Enquiry,1,Small Business,Female,3,3.0,Basic,5.0,Married,2.0,1,3,0,2.0,Executive,22347.0,14.0,33.08590047393365
2431,202431,1,Company Invited,1,Small Business,Male,3,3.0,Basic,4.0,Married,2.0,1,3,1,0.0,Executive,22347.0,15.194834362717575,35.0
2432,202432,1,Self Enquiry,3,Salaried,Male,2,3.0,Deluxe,3.0,Single,2.0,1,5,1,1.0,Manager,29026.0,33.0,51.0
2433,202433,1,Company Invited,1,Salaried,Male,3,3.0,Deluxe,5.0,Married,5.0,0,3,0,2.0,Manager,21893.0,15.0,38.0
2434,202434,1,Self Enquiry,1,Small Business,Male,2,3.0,Deluxe,5.0,Single,2.0,0,4,0,0.0,Manager,21125.0,16.0,34.0
2435,202435,1,Self Enquiry,2,Small Business,Female,3,3.0,Basic,4.0,Married,1.0,1,3,0,1.0,Executive,18669.0,26.0,33.08590047393365
2436,202436,1,Self Enquiry,1,Small Business,Female,3,3.0,Deluxe,4.0,Married,5.0,0,3,1,1.0,Manager,25008.0,27.0,58.0
2437,202437,1,Self Enquiry,2,Salaried,Male,2,1.0,Basic,5.0,Married,1.0,0,1,1,1.0,Executive,17387.0,24.0,40.0
2438,202438,1,Self Enquiry,2,Salaried,Male,2,4.0,Basic,5.0,Married,5.0,1,5,1,1.0,Executive,19639.0,15.194834362717575,36.0
2439,202439,1,Self Enquiry,3,Small Business,Male,2,4.0,Deluxe,4.0,Unmarried,1.0,1,1,1,0.0,Manager,22898.0,8.0,48.0
2440,202440,1,Company Invited,1,Salaried,Male,3,4.0,Basic,3.0,Single,2.0,1,3,1,1.0,Executive,17534.0,30.0,27.0
2441,202441,1,Self Enquiry,3,Salaried,Female,3,3.0,Standard,4.0,Married,6.0,0,1,1,2.0,Senior Manager,28142.0,16.0,51.0
2442,202442,1,Self Enquiry,3,Small Business,Male,2,3.0,Basic,3.0,Single,2.0,0,5,0,1.0,Executive,16611.0,15.0,18.0
2443,202443,1,Self Enquiry,1,Salaried,Male,3,3.0,Basic,4.0,Single,2.0,1,3,1,1.0,Executive,20363.0,13.0,35.0
2444,202444,1,Self Enquiry,3,Salaried,Fe Male,4,4.0,Deluxe,3.0,Unmarried,2.0,1,2,1,1.0,Manager,24671.0,7.0,42.0
2445,202445,0,Company Invited,1,Salaried,Male,4,5.0,Deluxe,4.0,Divorced,3.0,0,3,1,3.0,Manager,23808.0,15.0,50.0
2446,202446,1,Self Enquiry,1,Free Lancer,Male,4,5.0,Basic,3.0,Single,8.0,1,3,0,1.0,Executive,20768.0,9.0,38.0
2447,202447,0,Company Invited,1,Salaried,Female,3,4.0,Basic,3.0,Divorced,3.0,1,5,1,2.0,Executive,21587.0,10.0,34.0
2448,202448,0,Self Enquiry,1,Small Business,Male,3,4.0,Basic,4.0,Divorced,2.0,0,5,1,1.0,Executive,22146.0,9.0,28.0
2449,202449,0,Company Invited,1,Salaried,Male,4,4.0,Basic,3.0,Unmarried,2.0,0,5,1,2.0,Executive,21746.0,9.0,33.0
2450,202450,0,Self Enquiry,1,Small Business,Female,3,3.0,Basic,5.0,Divorced,6.0,1,2,1,2.0,Executive,21348.0,10.0,60.0
2451,202451,0,Self Enquiry,1,Salaried,Male,4,4.0,Basic,3.0,Married,3.0,0,2,0,2.0,Executive,21371.0,31.0,31.0
2452,202452,0,Company Invited,1,Salaried,Male,3,5.0,Standard,3.0,Unmarried,2.0,0,3,0,1.0,Senior Manager,28204.0,30.0,39.0
2453,202453,0,Self Enquiry,1,Small Business,Male,4,4.0,Deluxe,3.0,Divorced,8.0,0,3,1,1.0,Manager,23915.0,34.0,37.0
